"INSEE_COM";"NOM_COM";"codgeo";"libgeo";"pct"
"40034";"Bélus";"188";"VALLEE DE L'ADOUR SEC ET GAVES";100
"40035";"Bénesse-lès-Dax";"188";"VALLEE DE L'ADOUR SEC ET GAVES";100
"40036";"Bénesse-Maremne";"158";"SABLES";100
"40037";"Benquet";"158";"SABLES";100
"40038";"Bergouey";"187";"VALLEE DE L'ADOUR IRRIGUE";100
"40039";"Betbezer-d'Armagnac";"158";"SABLES";100
"40040";"Beylongue";"158";"SABLES";100
"40041";"Beyries";"057";"COTEAUX DE CHALOSSE ET DU BEARN";100
"40042";"Biarrotte";"188";"VALLEE DE L'ADOUR SEC ET GAVES";100
"40043";"Bias";"158";"SABLES";100
"40044";"Biaudos";"188";"VALLEE DE L'ADOUR SEC ET GAVES";100
"40046";"Biscarrosse";"158";"SABLES";100
"40047";"Bonnegarde";"057";"COTEAUX DE CHALOSSE ET DU BEARN";100
"40049";"Bordères-et-Lamensans";"187";"VALLEE DE L'ADOUR IRRIGUE";100
"40050";"Bostens";"158";"SABLES";100
"40051";"Bougue";"158";"SABLES";100
"40052";"Bourdalat";"159";"SABLES FAUVES";100
"40053";"Bourriot-Bergonce";"158";"SABLES";100
"40054";"Brassempouy";"057";"COTEAUX DE CHALOSSE ET DU BEARN";100
"40055";"Bretagne-de-Marsan";"158";"SABLES";100
"40056";"Brocas";"158";"SABLES";100
"40057";"Buanes";"187";"VALLEE DE L'ADOUR IRRIGUE";100
"40058";"Cachen";"158";"SABLES";100
"40059";"Cagnotte";"181";"TOUYAS";100
"40060";"Callen";"158";"SABLES";100
"40061";"Campagne";"158";"SABLES";100
"40062";"Campet-et-Lamolère";"158";"SABLES";100
"40063";"Candresse";"188";"VALLEE DE L'ADOUR SEC ET GAVES";100
"40064";"Canenx-et-Réaut";"158";"SABLES";100
"40065";"Capbreton";"158";"SABLES";100
"40066";"Carcarès-Sainte-Croix";"158";"SABLES";100
"40067";"Carcen-Ponson";"158";"SABLES";100
"40068";"Cassen";"187";"VALLEE DE L'ADOUR IRRIGUE";100
"40069";"Castaignos-Souslens";"057";"COTEAUX DE CHALOSSE ET DU BEARN";100
"40070";"Castandet";"187";"VALLEE DE L'ADOUR IRRIGUE";100
"40071";"Castelnau-Chalosse";"057";"COTEAUX DE CHALOSSE ET DU BEARN";100
"40072";"Castelnau-Tursan";"057";"COTEAUX DE CHALOSSE ET DU BEARN";100
"40073";"Castelner";"057";"COTEAUX DE CHALOSSE ET DU BEARN";100
"40074";"Castel-Sarrazin";"057";"COTEAUX DE CHALOSSE ET DU BEARN";100
"40075";"Castets";"158";"SABLES";100
"40076";"Cauna";"187";"VALLEE DE L'ADOUR IRRIGUE";100
"40077";"Cauneille";"188";"VALLEE DE L'ADOUR SEC ET GAVES";100
"40078";"Caupenne";"187";"VALLEE DE L'ADOUR IRRIGUE";100
"40079";"Cazalis";"057";"COTEAUX DE CHALOSSE ET DU BEARN";100
"40080";"Cazères-sur-l'Adour";"187";"VALLEE DE L'ADOUR IRRIGUE";100
"40081";"Cère";"158";"SABLES";100
"40082";"Classun";"187";"VALLEE DE L'ADOUR IRRIGUE";100
"40083";"Clèdes";"057";"COTEAUX DE CHALOSSE ET DU BEARN";100
"40084";"Clermont";"187";"VALLEE DE L'ADOUR IRRIGUE";100
"40085";"Commensacq";"158";"SABLES";100
"40086";"Coudures";"187";"VALLEE DE L'ADOUR IRRIGUE";100
"40087";"Créon-d'Armagnac";"158";"SABLES";100
"40088";"Dax";"188";"VALLEE DE L'ADOUR SEC ET GAVES";100
"40089";"Doazit";"187";"VALLEE DE L'ADOUR IRRIGUE";100
"40090";"Donzacq";"057";"COTEAUX DE CHALOSSE ET DU BEARN";100
"40091";"Duhort-Bachen";"187";"VALLEE DE L'ADOUR IRRIGUE";100
"40092";"Dumes";"187";"VALLEE DE L'ADOUR IRRIGUE";100
"40093";"Escalans";"158";"SABLES";100
"40094";"Escource";"158";"SABLES";100
"40095";"Estibeaux";"181";"TOUYAS";100
"40096";"Estigarde";"158";"SABLES";100
"40097";"Eugénie-les-Bains";"187";"VALLEE DE L'ADOUR IRRIGUE";100
"40098";"Eyres-Moncube";"187";"VALLEE DE L'ADOUR IRRIGUE";100
"40099";"Fargues";"187";"VALLEE DE L'ADOUR IRRIGUE";100
"40100";"Le Frêche";"159";"SABLES FAUVES";100
"40101";"Gaas";"181";"TOUYAS";100
"40102";"Gabarret";"158";"SABLES";100
"40103";"Gaillères";"158";"SABLES";100
"40104";"Gamarde-les-Bains";"187";"VALLEE DE L'ADOUR IRRIGUE";100
"40105";"Garein";"158";"SABLES";100
"40106";"Garrey";"187";"VALLEE DE L'ADOUR IRRIGUE";100
"40107";"Garrosse";"158";"SABLES";100
"40108";"Gastes";"158";"SABLES";100
"40109";"Gaujacq";"057";"COTEAUX DE CHALOSSE ET DU BEARN";100
"40110";"Geaune";"057";"COTEAUX DE CHALOSSE ET DU BEARN";100
"40111";"Geloux";"158";"SABLES";100
"40112";"Gibret";"187";"VALLEE DE L'ADOUR IRRIGUE";100
"40113";"Goos";"187";"VALLEE DE L'ADOUR IRRIGUE";100
"40114";"Gourbera";"158";"SABLES";100
"40115";"Gousse";"187";"VALLEE DE L'ADOUR IRRIGUE";100
"40116";"Gouts";"158";"SABLES";100
"40117";"Grenade-sur-l'Adour";"187";"VALLEE DE L'ADOUR IRRIGUE";100
"40118";"Habas";"181";"TOUYAS";100
"40119";"Hagetmau";"057";"COTEAUX DE CHALOSSE ET DU BEARN";100
"40120";"Hastingues";"188";"VALLEE DE L'ADOUR SEC ET GAVES";100
"40121";"Hauriet";"187";"VALLEE DE L'ADOUR IRRIGUE";100
"40122";"Haut-Mauco";"158";"SABLES";100
"40123";"Herm";"158";"SABLES";100
"40124";"Herré";"158";"SABLES";100
"40125";"Heugas";"188";"VALLEE DE L'ADOUR SEC ET GAVES";100
"40126";"Hinx";"187";"VALLEE DE L'ADOUR IRRIGUE";100
"40127";"Hontanx";"159";"SABLES FAUVES";100
"40128";"Horsarrieu";"057";"COTEAUX DE CHALOSSE ET DU BEARN";100
"40129";"Josse";"158";"SABLES";100
"40130";"Labastide-Chalosse";"057";"COTEAUX DE CHALOSSE ET DU BEARN";100
"40131";"Labastide-d'Armagnac";"158";"SABLES";100
"40132";"Labatut";"181";"TOUYAS";100
"40133";"Labenne";"158";"SABLES";100
"40134";"Labouheyre";"158";"SABLES";100
"40135";"Labrit";"158";"SABLES";100
"40136";"Lacajunte";"057";"COTEAUX DE CHALOSSE ET DU BEARN";100
"40137";"Lacquy";"159";"SABLES FAUVES";100
"40138";"Lacrabe";"057";"COTEAUX DE CHALOSSE ET DU BEARN";100
"40139";"Laglorieuse";"158";"SABLES";100
"40140";"Lagrange";"158";"SABLES";100
"40141";"Lahosse";"187";"VALLEE DE L'ADOUR IRRIGUE";100
"40142";"Laluque";"158";"SABLES";100
"40143";"Lamothe";"158";"SABLES";100
"40144";"Larbey";"187";"VALLEE DE L'ADOUR IRRIGUE";100
"40145";"Larrivière-Saint-Savin";"187";"VALLEE DE L'ADOUR IRRIGUE";100
"40146";"Latrille";"187";"VALLEE DE L'ADOUR IRRIGUE";100
"40147";"Laurède";"187";"VALLEE DE L'ADOUR IRRIGUE";100
"40148";"Lauret";"057";"COTEAUX DE CHALOSSE ET DU BEARN";100
"40149";"Lencouacq";"158";"SABLES";100
"40150";"Léon";"158";"SABLES";100
"40151";"Lesgor";"158";"SABLES";100
"40152";"Lesperon";"158";"SABLES";100
"40153";"Le Leuy";"158";"SABLES";100
"40154";"Lévignacq";"158";"SABLES";100
"40155";"Linxe";"158";"SABLES";100
"40156";"Liposthey";"158";"SABLES";100
"40157";"Lit-et-Mixe";"158";"SABLES";100
"40158";"Losse";"158";"SABLES";100
"40159";"Louer";"187";"VALLEE DE L'ADOUR IRRIGUE";100
"40160";"Lourquen";"187";"VALLEE DE L'ADOUR IRRIGUE";100
"40161";"Lubbon";"158";"SABLES";100
"40162";"Lucbardez-et-Bargues";"158";"SABLES";100
"40163";"Lüe";"158";"SABLES";100
"40164";"Retjons";"158";"SABLES";100
"40165";"Luglon";"158";"SABLES";100
"40166";"Lussagnet";"187";"VALLEE DE L'ADOUR IRRIGUE";100
"40167";"Luxey";"158";"SABLES";100
"40168";"Magescq";"158";"SABLES";100
"40169";"Maillas";"158";"SABLES";100
"40170";"Maillères";"158";"SABLES";100
"40171";"Mano";"158";"SABLES";100
"40172";"Mant";"057";"COTEAUX DE CHALOSSE ET DU BEARN";100
"40173";"Marpaps";"057";"COTEAUX DE CHALOSSE ET DU BEARN";100
"40174";"Mauries";"057";"COTEAUX DE CHALOSSE ET DU BEARN";100
"40175";"Maurrin";"187";"VALLEE DE L'ADOUR IRRIGUE";100
"40176";"Mauvezin-d'Armagnac";"158";"SABLES";100
"40177";"Maylis";"187";"VALLEE DE L'ADOUR IRRIGUE";100
"40178";"Mazerolles";"158";"SABLES";100
"40179";"Mées";"158";"SABLES";100
"40180";"Meilhan";"158";"SABLES";100
"40181";"Messanges";"158";"SABLES";100
"40182";"Mézos";"158";"SABLES";100
"40183";"Mimbaste";"181";"TOUYAS";100
"40184";"Mimizan";"158";"SABLES";100
"40185";"Miramont-Sensacq";"057";"COTEAUX DE CHALOSSE ET DU BEARN";100
"40186";"Misson";"181";"TOUYAS";100
"40187";"Moliets-et-Maa";"158";"SABLES";100
"40188";"Momuy";"057";"COTEAUX DE CHALOSSE ET DU BEARN";100
"40189";"Monget";"057";"COTEAUX DE CHALOSSE ET DU BEARN";100
"40190";"Monségur";"057";"COTEAUX DE CHALOSSE ET DU BEARN";100
"40191";"Montaut";"187";"VALLEE DE L'ADOUR IRRIGUE";100
"40192";"Mont-de-Marsan";"158";"SABLES";100
"40193";"Montégut";"159";"SABLES FAUVES";100
"40194";"Montfort-en-Chalosse";"187";"VALLEE DE L'ADOUR IRRIGUE";100
"40195";"Montgaillard";"187";"VALLEE DE L'ADOUR IRRIGUE";100
"40196";"Montsoué";"187";"VALLEE DE L'ADOUR IRRIGUE";100
"40197";"Morcenx";"158";"SABLES";100
"40198";"Morganx";"057";"COTEAUX DE CHALOSSE ET DU BEARN";100
"40199";"Mouscardès";"181";"TOUYAS";100
"40200";"Moustey";"158";"SABLES";100
"40201";"Mugron";"187";"VALLEE DE L'ADOUR IRRIGUE";100
"40202";"Narrosse";"188";"VALLEE DE L'ADOUR SEC ET GAVES";100
"40203";"Nassiet";"057";"COTEAUX DE CHALOSSE ET DU BEARN";100
"40204";"Nerbis";"187";"VALLEE DE L'ADOUR IRRIGUE";100
"40205";"Nousse";"187";"VALLEE DE L'ADOUR IRRIGUE";100
"40206";"Oeyregave";"188";"VALLEE DE L'ADOUR SEC ET GAVES";100
"40207";"Oeyreluy";"188";"VALLEE DE L'ADOUR SEC ET GAVES";100
"40208";"Onard";"187";"VALLEE DE L'ADOUR IRRIGUE";100
"40209";"Ondres";"188";"VALLEE DE L'ADOUR SEC ET GAVES";100
"40210";"Onesse-Laharie";"158";"SABLES";100
"40211";"Orist";"188";"VALLEE DE L'ADOUR SEC ET GAVES";100
"40212";"Orthevielle";"188";"VALLEE DE L'ADOUR SEC ET GAVES";100
"40213";"Orx";"158";"SABLES";100
"40214";"Ossages";"181";"TOUYAS";100
"40215";"Ousse-Suzan";"158";"SABLES";100
"40216";"Ozourt";"187";"VALLEE DE L'ADOUR IRRIGUE";100
"40217";"Parentis-en-Born";"158";"SABLES";100
"40218";"Parleboscq";"158";"SABLES";100
"40219";"Payros-Cazautets";"057";"COTEAUX DE CHALOSSE ET DU BEARN";100
"40220";"Pécorade";"057";"COTEAUX DE CHALOSSE ET DU BEARN";100
"40221";"Perquie";"159";"SABLES FAUVES";100
"40222";"Pey";"188";"VALLEE DE L'ADOUR SEC ET GAVES";100
"40223";"Peyre";"057";"COTEAUX DE CHALOSSE ET DU BEARN";100
"40224";"Peyrehorade";"188";"VALLEE DE L'ADOUR SEC ET GAVES";100
"40225";"Philondenx";"057";"COTEAUX DE CHALOSSE ET DU BEARN";100
"40226";"Pimbo";"057";"COTEAUX DE CHALOSSE ET DU BEARN";100
"40227";"Pissos";"158";"SABLES";100
"40228";"Pomarez";"057";"COTEAUX DE CHALOSSE ET DU BEARN";100
"40229";"Pontenx-les-Forges";"158";"SABLES";100
"40230";"Pontonx-sur-l'Adour";"158";"SABLES";100
"40231";"Port-de-Lanne";"188";"VALLEE DE L'ADOUR SEC ET GAVES";100
"40232";"Poudenx";"057";"COTEAUX DE CHALOSSE ET DU BEARN";100
"40233";"Pouillon";"181";"TOUYAS";100
"40234";"Pouydesseaux";"158";"SABLES";100
"40235";"Poyanne";"187";"VALLEE DE L'ADOUR IRRIGUE";100
"40236";"Poyartin";"187";"VALLEE DE L'ADOUR IRRIGUE";100
"40237";"Préchacq-les-Bains";"187";"VALLEE DE L'ADOUR IRRIGUE";100
"40238";"Pujo-le-Plan";"159";"SABLES FAUVES";100
"40239";"Puyol-Cazalet";"057";"COTEAUX DE CHALOSSE ET DU BEARN";100
"40240";"Renung";"187";"VALLEE DE L'ADOUR IRRIGUE";100
"40242";"Rimbez-et-Baudiets";"158";"SABLES";100
"40243";"Rion-des-Landes";"158";"SABLES";100
"40244";"Rivière-Saas-et-Gourby";"158";"SABLES";100
"40245";"Roquefort";"158";"SABLES";100
"40246";"Sabres";"158";"SABLES";100
"40247";"Saint-Agnet";"187";"VALLEE DE L'ADOUR IRRIGUE";100
"40248";"Saint-André-de-Seignanx";"188";"VALLEE DE L'ADOUR SEC ET GAVES";100
"40249";"Saint-Aubin";"187";"VALLEE DE L'ADOUR IRRIGUE";100
"40250";"Saint-Avit";"158";"SABLES";100
"40251";"Saint-Barthélemy";"188";"VALLEE DE L'ADOUR SEC ET GAVES";100
"40252";"Sainte-Colombe";"057";"COTEAUX DE CHALOSSE ET DU BEARN";100
"40253";"Saint-Cricq-Chalosse";"057";"COTEAUX DE CHALOSSE ET DU BEARN";100
"40254";"Saint-Cricq-du-Gave";"188";"VALLEE DE L'ADOUR SEC ET GAVES";100
"40255";"Saint-Cricq-Villeneuve";"159";"SABLES FAUVES";100
"40256";"Saint-Étienne-d'Orthe";"188";"VALLEE DE L'ADOUR SEC ET GAVES";100
"40257";"Sainte-Eulalie-en-Born";"158";"SABLES";100
"40258";"Sainte-Foy";"159";"SABLES FAUVES";100
"40259";"Saint-Gein";"159";"SABLES FAUVES";100
"40260";"Saint-Geours-d'Auribat";"187";"VALLEE DE L'ADOUR IRRIGUE";100
"40261";"Saint-Geours-de-Maremne";"158";"SABLES";100
"40262";"Saint-Gor";"158";"SABLES";100
"40263";"Saint-Jean-de-Lier";"187";"VALLEE DE L'ADOUR IRRIGUE";100
"40264";"Saint-Jean-de-Marsacq";"158";"SABLES";100
"40265";"Saint-Julien-d'Armagnac";"158";"SABLES";100
"40266";"Saint-Julien-en-Born";"158";"SABLES";100
"40267";"Saint-Justin";"158";"SABLES";100
"40268";"Saint-Laurent-de-Gosse";"188";"VALLEE DE L'ADOUR SEC ET GAVES";100
"40269";"Saint-Lon-les-Mines";"188";"VALLEE DE L'ADOUR SEC ET GAVES";100
"40270";"Saint-Loubouer";"187";"VALLEE DE L'ADOUR IRRIGUE";100
"40271";"Sainte-Marie-de-Gosse";"158";"SABLES";100
"40272";"Saint-Martin-de-Hinx";"158";"SABLES";100
"40273";"Saint-Martin-de-Seignanx";"188";"VALLEE DE L'ADOUR SEC ET GAVES";100
"40274";"Saint-Martin-d'Oney";"158";"SABLES";100
"40275";"Saint-Maurice-sur-Adour";"187";"VALLEE DE L'ADOUR IRRIGUE";100
"40276";"Saint-Michel-Escalus";"158";"SABLES";100
"40277";"Saint-Pandelon";"188";"VALLEE DE L'ADOUR SEC ET GAVES";100
"40278";"Saint-Paul-en-Born";"158";"SABLES";100
"40279";"Saint-Paul-lès-Dax";"158";"SABLES";100
"40280";"Saint-Perdon";"158";"SABLES";100
"40281";"Saint-Pierre-du-Mont";"158";"SABLES";100
"40282";"Saint-Sever";"187";"VALLEE DE L'ADOUR IRRIGUE";100
"40283";"Saint-Vincent-de-Paul";"158";"SABLES";100
"40284";"Saint-Vincent-de-Tyrosse";"158";"SABLES";100
"40285";"Saint-Yaguen";"158";"SABLES";100
"40286";"Samadet";"057";"COTEAUX DE CHALOSSE ET DU BEARN";100
"40287";"Sanguinet";"158";"SABLES";100
"40288";"Sarbazan";"158";"SABLES";100
"40289";"Sarraziet";"187";"VALLEE DE L'ADOUR IRRIGUE";100
"40290";"Sarron";"187";"VALLEE DE L'ADOUR IRRIGUE";100
"40291";"Saubion";"158";"SABLES";100
"40292";"Saubrigues";"158";"SABLES";100
"40293";"Saubusse";"158";"SABLES";100
"40294";"Saugnac-et-Cambran";"188";"VALLEE DE L'ADOUR SEC ET GAVES";100
"40295";"Saugnacq-et-Muret";"158";"SABLES";100
"40296";"Seignosse";"158";"SABLES";100
"40297";"Le Sen";"158";"SABLES";100
"40298";"Serres-Gaston";"057";"COTEAUX DE CHALOSSE ET DU BEARN";100
"40299";"Serreslous-et-Arribans";"057";"COTEAUX DE CHALOSSE ET DU BEARN";100
"40300";"Seyresse";"188";"VALLEE DE L'ADOUR SEC ET GAVES";100
"40301";"Siest";"188";"VALLEE DE L'ADOUR SEC ET GAVES";100
"40302";"Sindères";"158";"SABLES";100
"40303";"Solférino";"158";"SABLES";100
"40304";"Soorts-Hossegor";"158";"SABLES";100
"40305";"Sorbets";"057";"COTEAUX DE CHALOSSE ET DU BEARN";100
"40306";"Sorde-l'Abbaye";"188";"VALLEE DE L'ADOUR SEC ET GAVES";100
"40307";"Sore";"158";"SABLES";100
"40308";"Sort-en-Chalosse";"187";"VALLEE DE L'ADOUR IRRIGUE";100
"40309";"Souprosse";"158";"SABLES";100
"40310";"Soustons";"158";"SABLES";100
"40311";"Taller";"158";"SABLES";100
"40312";"Tarnos";"188";"VALLEE DE L'ADOUR SEC ET GAVES";100
"40313";"Tartas";"158";"SABLES";100
"40314";"Tercis-les-Bains";"188";"VALLEE DE L'ADOUR SEC ET GAVES";100
"40315";"Téthieu";"158";"SABLES";100
"40316";"Tilh";"181";"TOUYAS";100
"40317";"Tosse";"158";"SABLES";100
"40318";"Toulouzette";"187";"VALLEE DE L'ADOUR IRRIGUE";100
"40319";"Trensacq";"158";"SABLES";100
"40320";"Uchacq-et-Parentis";"158";"SABLES";100
"40321";"Urgons";"057";"COTEAUX DE CHALOSSE ET DU BEARN";100
"40322";"Uza";"158";"SABLES";100
"40323";"Vert";"158";"SABLES";100
"40324";"Vicq-d'Auribat";"187";"VALLEE DE L'ADOUR IRRIGUE";100
"40325";"Vielle-Tursan";"187";"VALLEE DE L'ADOUR IRRIGUE";100
"40326";"Vielle-Saint-Girons";"158";"SABLES";100
"40327";"Vielle-Soubiran";"158";"SABLES";100
"40328";"Vieux-Boucau-les-Bains";"158";"SABLES";100
"40329";"Le Vignau";"187";"VALLEE DE L'ADOUR IRRIGUE";100
"40330";"Villenave";"158";"SABLES";100
"40331";"Villeneuve-de-Marsan";"159";"SABLES FAUVES";100
"40332";"Ychoux";"158";"SABLES";100
"40333";"Ygos-Saint-Saturnin";"158";"SABLES";100
"40334";"Yzosse";"188";"VALLEE DE L'ADOUR SEC ET GAVES";100
"41001";"Ambloy";"028";"BOISCHAUT NORD-GATINE TOURANGELLE";100
"41002";"Angé";"028";"BOISCHAUT NORD-GATINE TOURANGELLE";100
"41003";"Areines";"028";"BOISCHAUT NORD-GATINE TOURANGELLE";100
"41004";"Artins";"028";"BOISCHAUT NORD-GATINE TOURANGELLE";100
"41006";"Autainville";"019";"BEAUCE - GATINAIS";100
"41007";"Authon";"028";"BOISCHAUT NORD-GATINE TOURANGELLE";100
"41008";"Avaray";"019";"BEAUCE - GATINAIS";100
"41009";"Averdon";"028";"BOISCHAUT NORD-GATINE TOURANGELLE";100
"41010";"Azé";"028";"BOISCHAUT NORD-GATINE TOURANGELLE";100
"41012";"Baillou";"120";"PERCHE";100
"41013";"Bauzy";"168";"SOLOGNE";100
"41014";"Beauchêne";"120";"PERCHE";100
"41016";"Billy";"168";"SOLOGNE";100
"41017";"Binas";"019";"BEAUCE - GATINAIS";100
"41018";"Blois";"019";"BEAUCE - GATINAIS";100
"41019";"Boisseau";"019";"BEAUCE - GATINAIS";100
"41020";"Bonneveau";"120";"PERCHE";100
"41022";"Bouffry";"072";"FAUX PERCHE";100
"41024";"Boursay";"072";"FAUX PERCHE";100
"41025";"Bracieux";"168";"SOLOGNE";100
"41026";"Brévainville";"072";"FAUX PERCHE";100
"41027";"Briou";"019";"BEAUCE - GATINAIS";100
"41028";"Busloup";"072";"FAUX PERCHE";100
"41029";"Candé-sur-Beuvron";"168";"SOLOGNE";100
"41030";"Cellé";"120";"PERCHE";100
"41031";"Cellettes";"168";"SOLOGNE";100
"41032";"Chailles";"168";"SOLOGNE";100
"41034";"Chambord";"168";"SOLOGNE";100
"41035";"Champigny-en-Beauce";"028";"BOISCHAUT NORD-GATINE TOURANGELLE";100
"41036";"Chaon";"168";"SOLOGNE";100
"41037";"La Chapelle-Enchérie";"019";"BEAUCE - GATINAIS";100
"41038";"La Chapelle-Montmartin";"168";"SOLOGNE";100
"41039";"La Chapelle-Saint-Martin-en-Plaine";"019";"BEAUCE - GATINAIS";100
"41040";"La Chapelle-Vendômoise";"028";"BOISCHAUT NORD-GATINE TOURANGELLE";100
"41041";"La Chapelle-Vicomtesse";"072";"FAUX PERCHE";100
"41042";"Châteauvieux";"028";"BOISCHAUT NORD-GATINE TOURANGELLE";100
"41043";"Châtillon-sur-Cher";"028";"BOISCHAUT NORD-GATINE TOURANGELLE";100
"41044";"Châtres-sur-Cher";"168";"SOLOGNE";100
"41045";"Chaumont-sur-Loire";"028";"BOISCHAUT NORD-GATINE TOURANGELLE";100
"41046";"Chaumont-sur-Tharonne";"168";"SOLOGNE";100
"41047";"La Chaussée-Saint-Victor";"019";"BEAUCE - GATINAIS";100
"41048";"Chauvigny-du-Perche";"072";"FAUX PERCHE";100
"41049";"Chémery";"028";"BOISCHAUT NORD-GATINE TOURANGELLE";100
"41050";"Cheverny";"168";"SOLOGNE";100
"41051";"Chissay-en-Touraine";"028";"BOISCHAUT NORD-GATINE TOURANGELLE";100
"41052";"Chitenay";"168";"SOLOGNE";100
"41053";"Choue";"120";"PERCHE";100
"41054";"Choussy";"028";"BOISCHAUT NORD-GATINE TOURANGELLE";100
"41055";"Valloire-sur-Cisse";"028";"BOISCHAUT NORD-GATINE TOURANGELLE";100
"41057";"Conan";"019";"BEAUCE - GATINAIS";100
"41058";"Concriers";"019";"BEAUCE - GATINAIS";100
"41059";"Contres";"168";"SOLOGNE";100
"41060";"Cormenon";"120";"PERCHE";100
"41061";"Cormeray";"168";"SOLOGNE";100
"41062";"Couddes";"028";"BOISCHAUT NORD-GATINE TOURANGELLE";100
"41063";"Couffy";"028";"BOISCHAUT NORD-GATINE TOURANGELLE";100
"41065";"Coulommiers-la-Tour";"019";"BEAUCE - GATINAIS";100
"41066";"Courbouzon";"019";"BEAUCE - GATINAIS";100
"41067";"Cour-Cheverny";"168";"SOLOGNE";100
"41068";"Courmemin";"168";"SOLOGNE";100
"41069";"Cour-sur-Loire";"019";"BEAUCE - GATINAIS";100
"41070";"Couture-sur-Loir";"028";"BOISCHAUT NORD-GATINE TOURANGELLE";100
"41071";"Crouy-sur-Cosson";"168";"SOLOGNE";100
"41072";"Crucheray";"028";"BOISCHAUT NORD-GATINE TOURANGELLE";100
"41073";"Danzé";"072";"FAUX PERCHE";100
"41074";"Dhuizon";"168";"SOLOGNE";100
"41075";"Droué";"072";"FAUX PERCHE";100
"41077";"Épiais";"019";"BEAUCE - GATINAIS";100
"41078";"Épuisay";"120";"PERCHE";100
"41079";"Les Essarts";"028";"BOISCHAUT NORD-GATINE TOURANGELLE";100
"41080";"Faverolles-sur-Cher";"028";"BOISCHAUT NORD-GATINE TOURANGELLE";100
"41081";"Faye";"019";"BEAUCE - GATINAIS";100
"41082";"Feings";"168";"SOLOGNE";100
"41083";"La Ferté-Beauharnais";"168";"SOLOGNE";100
"41084";"La Ferté-Imbault";"168";"SOLOGNE";100
"41085";"La Ferté-Saint-Cyr";"168";"SOLOGNE";100
"41086";"Fontaines-en-Sologne";"168";"SOLOGNE";100
"41087";"Fontaine-les-Coteaux";"120";"PERCHE";100
"41088";"Fontaine-Raoul";"072";"FAUX PERCHE";100
"41089";"La Fontenelle";"072";"FAUX PERCHE";100
"41090";"Fortan";"120";"PERCHE";100
"41091";"Fossé";"019";"BEAUCE - GATINAIS";100
"41092";"Fougères-sur-Bièvre";"168";"SOLOGNE";100
"41093";"Françay";"028";"BOISCHAUT NORD-GATINE TOURANGELLE";100
"41094";"Fresnes";"168";"SOLOGNE";100
"41095";"Fréteval";"072";"FAUX PERCHE";100
"41096";"Le Gault-du-Perche";"072";"FAUX PERCHE";100
"41097";"Gièvres";"168";"SOLOGNE";100
"41098";"Gombergean";"028";"BOISCHAUT NORD-GATINE TOURANGELLE";100
"41099";"Gy-en-Sologne";"168";"SOLOGNE";100
"41100";"Les Hayes";"028";"BOISCHAUT NORD-GATINE TOURANGELLE";100
"41101";"Herbault";"028";"BOISCHAUT NORD-GATINE TOURANGELLE";100
"41102";"Houssay";"028";"BOISCHAUT NORD-GATINE TOURANGELLE";100
"41103";"Huisseau-en-Beauce";"028";"BOISCHAUT NORD-GATINE TOURANGELLE";100
"41104";"Huisseau-sur-Cosson";"168";"SOLOGNE";100
"41105";"Josnes";"019";"BEAUCE - GATINAIS";100
"41106";"Lamotte-Beuvron";"168";"SOLOGNE";100
"41107";"Lancé";"028";"BOISCHAUT NORD-GATINE TOURANGELLE";100
"41108";"Lancôme";"028";"BOISCHAUT NORD-GATINE TOURANGELLE";100
"41109";"Landes-le-Gaulois";"028";"BOISCHAUT NORD-GATINE TOURANGELLE";100
"41110";"Langon-sur-Cher";"168";"SOLOGNE";100
"41112";"Lassay-sur-Croisne";"168";"SOLOGNE";100
"41113";"Lavardin";"028";"BOISCHAUT NORD-GATINE TOURANGELLE";100
"41114";"Lestiou";"019";"BEAUCE - GATINAIS";100
"41115";"Lignières";"072";"FAUX PERCHE";100
"41116";"Lisle";"072";"FAUX PERCHE";100
"41118";"Loreux";"168";"SOLOGNE";100
"41119";"Lorges";"019";"BEAUCE - GATINAIS";100
"41120";"Lunay";"120";"PERCHE";100
"41121";"La Madeleine-Villefrouin";"019";"BEAUCE - GATINAIS";100
"41122";"Maray";"168";"SOLOGNE";100
"41123";"Marchenoir";"019";"BEAUCE - GATINAIS";100
"41124";"Marcilly-en-Beauce";"028";"BOISCHAUT NORD-GATINE TOURANGELLE";100
"41125";"Marcilly-en-Gault";"168";"SOLOGNE";100
"41126";"Mareuil-sur-Cher";"028";"BOISCHAUT NORD-GATINE TOURANGELLE";100
"41127";"La Marolle-en-Sologne";"168";"SOLOGNE";100
"41128";"Marolles";"019";"BEAUCE - GATINAIS";100
"41129";"Maslives";"168";"SOLOGNE";100
"41130";"Maves";"019";"BEAUCE - GATINAIS";100
"41131";"Mazangé";"028";"BOISCHAUT NORD-GATINE TOURANGELLE";100
"41132";"Méhers";"028";"BOISCHAUT NORD-GATINE TOURANGELLE";100
"41134";"Menars";"019";"BEAUCE - GATINAIS";100
"41135";"Mennetou-sur-Cher";"168";"SOLOGNE";100
"41136";"Mer";"019";"BEAUCE - GATINAIS";100
"41137";"Mesland";"028";"BOISCHAUT NORD-GATINE TOURANGELLE";100
"41138";"Meslay";"028";"BOISCHAUT NORD-GATINE TOURANGELLE";100
"41139";"Meusnes";"028";"BOISCHAUT NORD-GATINE TOURANGELLE";100
