ID_ESSAI;ID_ESPECE;ESPECE;ANNEE;ID_DEPARTEMENT;DEPARTEMENT;NB_PARCELLE (rdt15);Responsable;Code postal;Site expérimental;Commune
138256;17;BLE TENDRE;2018;81;TARN;102;HELIAS Régis;81600;MONTANS;MONTANS
138257;17;BLE TENDRE;2018;32;GERS;102;A. BOUAS;32810;MONTAUT LES CRENEAUX;MONTAUT-LES-CRENEAUX
138258;17;BLE TENDRE;2018;82;TARN ET GARONNE;60;;82600;;AUCAMVILLE
138259;17;BLE TENDRE;2018;26;DROME;76;Yves Pousset;26800;ETOILE SUR RHONE;ETOILE-SUR-RHONE
138260;17;BLE TENDRE;2018;63;PUY DE DOME;66;Chloé Malavla-Juery;63260;sardon;SARDON
138261;17;BLE TENDRE;2018;1;AIN;48;Yves POUSSET;1120;JAILLEUX;JAILLEUX
138262;17;BLE TENDRE;2018;26;DROME;120;Yves POUSSET;26210;;LENS-LESTANG
138263;17;BLE TENDRE;2018;81;TARN;88;HELIAS Régis;81310;LISLE SUR TARN;LISLE-SUR-TARN
138264;17;BLE TENDRE;2018;47;LOT ET GARONNE;84;DUCELLIER;47330;FERRENSAC;FERRENSAC
138266;17;BLE TENDRE;2018;4;ALPES DE HAUTE PROVENCE;104;JEZEQUEL Stéphane;4300;Mane;MANE
138267;17;BLE TENDRE;2018;26;DROME;140;RAY/POUSSET;26120;MONTMEYRAN;MONTMEYRAN
138269;17;BLE TENDRE;2018;41;LOIR ET CHER;108;Bonnefoy;41500;villeroclin;LA CHAPELLE-SAINT-MARTIN-EN-PLAINE
138271;17;BLE TENDRE;2018;67;BAS RHIN;119;LASSERRE Didier;67210;;OBERNAI
138275;17;BLE TENDRE;2018;41;LOIR ET CHER;36;BONNFOY;41500;LA CHAPELLE ST MARTIN EN PLAIN;LA CHAPELLE-SAINT-MARTIN-EN-PLAINE
138286;17;BLE TENDRE;2018;56;MORBIHAN;80;Masson;56500;La metairie n°31;BIGNAN
138300;17;BLE TENDRE;2018;41;LOIR ET CHER;104;Agnès Tréguier;41800;B sur B;LES HAYES
138301;17;BLE TENDRE;2018;28;EURE ET LOIR;100;Agnès TREGUIER;28290;AXEREAL;ARROU
138302;17;BLE TENDRE;2018;27;EURE;132;Agnès Tréguier;27160;interface;BRETEUIL
138303;17;BLE TENDRE;2018;91;ESSONNE;90;Brelot / Porrez;91410;;RICHARVILLE
138305;17;BLE TENDRE;2018;63;PUY DE DOME;78;Chloé Malaval-Juery;63270;Lachaux;VIC-LE-COMTE
138310;17;BLE TENDRE;2018;30;GARD;11;P.BRAUN;30320;Marguerittes;MARGUERITTES
138316;19;TRITICALE;2018;56;MORBIHAN;100;E.MASSON/E.QUEMENER;56500;Bignan - Hervé LEPOUL;BIGNAN
138317;19;TRITICALE;2018;3;ALLIER;100;Chloe Malaval-Juery;3190;AUDES;AUDES
138318;19;TRITICALE;2018;12;AVEYRON;100;HELIAS Régis;12800;NAUCELLE;CAMJAC
138319;19;TRITICALE;2018;54;MEURTHE ET MOSELLE;100;P. Pierson;54470;(Site non précisé);FEY-EN-HAYE
138326;19;TRITICALE;2018;56;MORBIHAN;37;E.MASSON/E.QUEMENER;56500;Bignan - Hervé LEPOUL;BIGNAN
138327;27;ORGE D'HIVER;2018;17;CHARENTE MARITIME;31;Céline Drillaud;17700;Magneraud;SAINT-PIERRE-D'AMILLY
138328;19;TRITICALE;2018;12;AVEYRON;72;HELIAS Régis;12800;NAUCELLE;CAMJAC
138329;19;TRITICALE;2018;24;DORDOGNE;80;DUCELLIER;24100;BERGERAC;BERGERAC
138331;19;TRITICALE;2018;56;MORBIHAN;100;E.MASSON/M.MOQUET;56500;Bignan - R. Charlo;BIGNAN
138332;19;TRITICALE;2018;22;COTES D'ARMOR;76;E.MASSON/E.QUEMENER;22400;TRISKALIA;LAMBALLE
138333;19;TRITICALE;2018;36;INDRE;80;E. BARANGER;36400;AXEREAL;LA CHATRE
138335;19;TRITICALE;2018;15;CANTAL;72;Chloe Malaval-Juery;15170;TALIZAT;TALIZAT
138337;19;TRITICALE;2018;44;LOIRE ATLANTIQUE;77;LAGRANGE;44370;Station de LA JAILLIERE;LA CHAPELLE-SAINT-SAUVEUR
138338;19;TRITICALE;2018;85;VENDEE;64;H Lagrange;85700;TRAITE;LES CHATELLIERS-CHATEAUMUR
138340;19;TRITICALE;2018;1;AIN;72;Yves POUSSET;1240;LENT;LENT
138341;19;TRITICALE;2018;26;DROME;112;Yves POUSSET;26210;LENS LESTANG;LENS-LESTANG
138342;19;TRITICALE;2018;85;VENDEE;62;H Lagrange;85700;NON TRAITE;LES CHATELLIERS-CHATEAUMUR
138345;19;TRITICALE;2018;41;LOIR ET CHER;48;Bonnefoy;41500;LA CHAPELLE ST MARTIN EN PLAIN;LA CHAPELLE-SAINT-MARTIN-EN-PLAINE
138351;37;AVOINE;2018;76;SEINE MARITIME;44;CHOLLET;76690;LE BOCASSE;LE BOCASSE
138352;37;AVOINE;2018;18;CHER;44;E. BARANGER;18570;Le Chaumoy OH;LE SUBDRAY
138353;37;AVOINE;2018;29;FINISTERE;44;E.MASSON/M.MOQUET/D.MILLET;29830;PLOUDALMEZEAU;PLOUDALMEZEAU
138354;37;AVOINE;2018;56;MORBIHAN;44;E.MASSON/E.QUEMENER;56500;Bignan - Hervé LEPOUL;BIGNAN
138356;37;AVOINE;2018;45;LOIRET;84;Treguier;45300;LOLAINVILLE;ENGENVILLE
138362;27;ORGE D'HIVER;2018;17;CHARENTE MARITIME;60;Céline Drillaud;17700;Magneraud;SAINT-PIERRE-D'AMILLY
138363;27;ORGE D'HIVER;2018;81;TARN;48;HELIAS Régis;81600;GAILLAC;GAILLAC
138365;27;ORGE D'HIVER;2018;18;CHER;52;E.Baranger;18570;Le Chaumoy OH;LE SUBDRAY
138366;27;ORGE D'HIVER;2018;41;LOIR ET CHER;48;Agnès TREGUIER;41240;(Site non précisé);AUTAINVILLE
138373;17;BLE TENDRE;2018;81;TARN;88;HELIAS Régis;81600;GAILLAC;GAILLAC
138374;17;BLE TENDRE;2018;17;CHARENTE MARITIME;77;Céline Drillaud;17700;Magneraud;SAINT-PIERRE-D'AMILLY
138379;17;BLE TENDRE;2018;41;LOIR ET CHER;56;Agnès Tréguier;41800;(Site non précisé);LES HAYES
138381;27;ORGE D'HIVER;2018;18;CHER;52;E.Baranger;18570;Le Chaumoy OH;LE SUBDRAY
138385;27;ORGE D'HIVER;2018;80;SOMME;24;ROBIN Nathalie;80200;MESNIL-BRUNTEL;MESNIL-BRUNTEL
138389;27;ORGE D'HIVER;2018;81;TARN;36;HELIAS Régis;81600;GAILLAC;GAILLAC
138392;27;ORGE D'HIVER;2018;44;LOIRE ATLANTIQUE;4;AMBodilis;44370;Station de LA JAILLIERE;LA CHAPELLE-SAINT-SAUVEUR
138393;27;ORGE D'HIVER;2018;14;CALVADOS;36;Manon VERGER;14980;Station Experimentale;ROTS
138397;17;BLE TENDRE;2018;63;PUY DE DOME;52;Chloé Malavla-Juery;63260;sardon;SARDON
138399;40;BLE DUR;2018;84;VAUCLUSE;52;P.BRAUN;84430;MONDRAGON;MONDRAGON
138401;27;ORGE D'HIVER;2018;51;MARNE;36;A. Decarrier;51150;VRAUX;VRAUX
138402;27;ORGE D'HIVER;2018;21;COTE D'OR;42;CHAVASSIEUX D;21910;;BARGES
138405;27;ORGE D'HIVER;2018;91;ESSONNE;36;Brelot / Porrez;91720;Mezieres;BUNO-BONNEVAUX
138407;27;ORGE D'HIVER;2018;17;CHARENTE MARITIME;47;Céline Drillaud;17700;Curé Cerisier;SAINT-GEORGES-DU-BOIS
138408;27;ORGE D'HIVER;2018;56;MORBIHAN;56;E.MASSON/E.QUEMENER;56380;GUER;GUER
138425;40;BLE DUR;2018;91;ESSONNE;32;D Bouttet;91410;Richarville;RICHARVILLE
138430;40;BLE DUR;2018;18;CHER;52;E. BARANGER;18570;AXEREAL;LE SUBDRAY
138432;40;BLE DUR;2018;41;LOIR ET CHER;48;ROMELOT;41370;AXEREAL;JOSNES
138433;40;BLE DUR;2018;41;LOIR ET CHER;29;Michel Bonnefoy;41160;;OUZOUER-LE-DOYEN
138434;40;BLE DUR;2018;28;EURE ET LOIR;55;BONNEFOY;28310;SCAEL;FRESNAY-L'EVEQUE
138436;40;BLE DUR;2018;45;LOIRET;28;;45300;;PITHIVIERS
138438;40;BLE DUR;2018;45;LOIRET;32;BONNEFOY;45310;CA 45;PATAY
138441;40;BLE DUR;2018;45;LOIRET;40;BONNEFOY;45300;Soufflet;PITHIVIERS
138443;40;BLE DUR;2018;28;EURE ET LOIR;40;Julien Clément;28800;Coop Bonneval;PRE-SAINT-MARTIN
138446;40;BLE DUR;2018;17;CHARENTE MARITIME;44;JL.MOYNIER;17700;Curé Cerisier;SAINT-GEORGES-DU-BOIS
138447;40;BLE DUR;2018;17;CHARENTE MARITIME;60;JL.MOYNIER;17500;CA 17;LEOVILLE
138448;40;BLE DUR;2018;85;VENDEE;100;JL.MOYNIER;85450;CA 85;MOREILLES
138449;40;BLE DUR;2018;85;VENDEE;68;JL.MOYNIER;85450;CAVAC;CHAILLE-LES-MARAIS
138450;40;BLE DUR;2018;17;CHARENTE MARITIME;64;MOYNIER;17290;;LANDRAIS
138451;40;BLE DUR;2018;79;DEUX SEVRES;56;JL.MOYNIER;79600;CA 79;AIRVAULT
138452;40;BLE DUR;2018;17;CHARENTE MARITIME;80;MOYNIER;17500;Océalia;CLAM
138453;40;BLE DUR;2018;34;HERAULT;83;P.BRAUN;34730;PRADES;PRADES-LE-LEZ
138455;40;BLE DUR;2018;30;GARD;67;BRAUN;30300;FOURQUES;FOURQUES
138456;40;BLE DUR;2018;26;DROME;68;Y. POUSSET;26400;;EURRE
138458;40;BLE DUR;2018;13;BOUCHES DU RHONE;68;JEZEQUEL S;13120;Aix-valabre;GARDANNE
138459;40;BLE DUR;2018;84;VAUCLUSE;56;Jezequel Stéphane;84430;MONDRAGON;MONDRAGON
138460;40;BLE DUR;2018;4;ALPES DE HAUTE PROVENCE;72;S Jezequel;4500;;MONTAGNAC-MONTPEZAT
138461;40;BLE DUR;2018;31;HAUTE GARONNE;59;LACHURIE;31600;LABASTIDETTE;LABASTIDETTE
138462;40;BLE DUR;2018;31;HAUTE GARONNE;73;LACHURIE;31450;En Crambade;MONTESQUIEU-LAURAGAIS
138463;40;BLE DUR;2018;11;AUDE;60;LACHURIE;11270;LAURAC;LAURAC
138464;40;BLE DUR;2018;82;TARN ET GARONNE;60;LACHURIE;82600;AUCAMVILLE;AUCAMVILLE
138466;40;BLE DUR;2018;11;AUDE;59;LACHURIE;11400;LOUDES (11);CASTELNAUDARY
138467;40;BLE DUR;2018;32;GERS;60;A. BOUAS;32810;MONTAUT LES CRENEAUX;MONTAUT-LES-CRENEAUX
138471;40;BLE DUR;2018;30;GARD;19;P.BRAUN;30320;Marguerittes;MARGUERITTES
138476;40;BLE DUR;2018;17;CHARENTE MARITIME;40;DRILLAUD Celine;17380;La Vergne;LANDES
138477;40;BLE DUR;2018;34;HERAULT;84;P.BRAUN;34730;PRADES;PRADES-LE-LEZ
138478;40;BLE DUR;2018;4;ALPES DE HAUTE PROVENCE;84;S Jezequel;4500;MONTAGNAC-MONTPEZAT;MONTAGNAC-MONTPEZAT
138479;40;BLE DUR;2018;17;CHARENTE MARITIME;84;DRILLAUD Celine;17380;;LANDES
138480;40;BLE DUR;2018;31;HAUTE GARONNE;84;LACHURIE;31450;En Crambade;MONTESQUIEU-LAURAGAIS
138485;40;BLE DUR;2018;24;DORDOGNE;28;DUCELLIER;24100;BERGERAC;BERGERAC
138486;40;BLE DUR;2018;31;HAUTE GARONNE;72;LACHURIE;31450;En Crambade;MONTESQUIEU-LAURAGAIS
138487;40;BLE DUR;2018;30;GARD;44;P.BRAUN;30230;RODILHAN;RODILHAN
138488;40;BLE DUR;2018;11;AUDE;48;LACHURIE;11150;VILLASAVARY;VILLASAVARY
138502;96;TOUTES ESPECES;2018;44;LOIRE ATLANTIQUE;45;BODILIS;44370;Station de LA JAILLIERE;LA CHAPELLE-SAINT-SAUVEUR
138512;17;BLE TENDRE;2018;91;ESSONNE;74;P. DU CHEYRON;91190;Semis 1;VILLIERS-LE-BACLE
138513;17;BLE TENDRE;2018;4;ALPES DE HAUTE PROVENCE;224;Stéphane Jézequel;4800;GREOUX;GREOUX-LES-BAINS
138515;17;BLE TENDRE;2018;51;MARNE;150;A.DECARRIER;51520;La Veuve;LA VEUVE
138520;40;BLE DUR;2018;31;HAUTE GARONNE;78;LACHURIE;31450;En Crambade;MONTESQUIEU-LAURAGAIS
138522;17;BLE TENDRE;2018;24;DORDOGNE;54;LEROY;24100;BERGERAC;BERGERAC
138527;40;BLE DUR;2018;69;RHONE;36;Yves POUSSET;69330;PUSIGNAN;PUSIGNAN
138531;17;BLE TENDRE;2018;51;MARNE;24;A. Decarrier;51460;HERPONT;HERPONT
138532;27;ORGE D'HIVER;2018;18;CHER;63;E. BARANGER;18410;Ucata;BLANCAFORT
138540;96;TOUTES ESPECES;2018;3;ALLIER;10;Chloé Malaval-Juery;3150;Boucé;BOUCE
138542;17;BLE TENDRE;2018;27;EURE;48;cast;27170;;BRAY
138543;17;BLE TENDRE;2018;24;DORDOGNE;42;DUCELLIER;24560;ISSIGEAC;ISSIGEAC
138544;17;BLE TENDRE;2018;24;DORDOGNE;24;DUCELLIER;24560;ISSIGEAC;ISSIGEAC
138545;17;BLE TENDRE;2018;56;MORBIHAN;24;Masson;56500;La metairie n°31;BIGNAN
138549;40;BLE DUR;2018;36;INDRE;56;E.Baranger;36100;Blé dur;THIZAY
138552;17;BLE TENDRE;2018;3;ALLIER;12;Chloé Malavl-Juery;3260;saint félix;SAINT-FELIX
138553;17;BLE TENDRE;2018;63;PUY DE DOME;12;Chloé Malaval-Juery;63270;Lachaux;VIC-LE-COMTE
138554;17;BLE TENDRE;2018;77;SEINE ET MARNE;12;Porrez / Brelot;77460;Le gros Charme;CHAINTREAUX
138555;17;BLE TENDRE;2018;77;SEINE ET MARNE;12;Brelot / Porrez;77950;Cimetière;MOISENAY
138566;17;BLE TENDRE;2018;63;PUY DE DOME;80;Chloé Malaval-Juery;63114;AUTHEZAT;AUTHEZAT
138567;17;BLE TENDRE;2018;3;ALLIER;88;Chloé Malaval-Juery;3800;Gannat;GANNAT
138572;17;BLE TENDRE;2018;32;GERS;21;A. BOUAS;32810;MONTAUT LES CRENEAUX;MONTAUT-LES-CRENEAUX
138575;17;BLE TENDRE;2018;81;TARN;28;HELIAS Régis;81600;MONTANS;MONTANS
138576;17;BLE TENDRE;2018;30;GARD;32;P. BRAUN;30320;;MARGUERITTES
138582;96;TOUTES ESPECES;2018;63;PUY DE DOME;1;Ginestière;63260;Champ Caillet;BUSSIERES-ET-PRUNS
138585;96;TOUTES ESPECES;2018;63;PUY DE DOME;1;CA63;63260;Les Houlards;BUSSIERES-ET-PRUNS
138605;96;TOUTES ESPECES;2018;17;CHARENTE MARITIME;3;Thibaud Deschamp;17700;MARSAIS;MARSAIS
138610;96;TOUTES ESPECES;2018;63;PUY DE DOME;1;CA63;63260;LEtang;BUSSIERES-ET-PRUNS
138611;96;TOUTES ESPECES;2018;63;PUY DE DOME;1;CA03;63260;La Gane;BUSSIERES-ET-PRUNS
138612;96;TOUTES ESPECES;2018;63;PUY DE DOME;1;CA63;63570;Rougnat;SAINT-MARTIN-DES-PLAINS
138613;96;TOUTES ESPECES;2018;63;PUY DE DOME;1;CA63;63570;Le Colombier;SAINT-MARTIN-DES-PLAINS
138614;96;TOUTES ESPECES;2018;3;ALLIER;1;CA03;3240;Le Bouchonnet;LE THEIL
138615;96;TOUTES ESPECES;2018;3;ALLIER;1;Luc Founier;3240;La Rouche;LE THEIL
138618;96;TOUTES ESPECES;2018;17;CHARENTE MARITIME;3;Thibaud Deschamps;17700;Chabosse;SAINT-SATURNIN-DU-BOIS
138621;96;TOUTES ESPECES;2018;81;TARN;16;HELIAS Régis;81310;LISLE SUR TARN;LISLE-SUR-TARN
138624;96;TOUTES ESPECES;2018;63;PUY DE DOME;1;CA63;63500;Usson;SAINT-REMY-DE-CHARGNAT
138627;47;MAIS GRAIN;2018;69;RHONE;90;Jean PAUGET;69330;PUSIGNAN;PUSIGNAN
138636;17;BLE TENDRE;2018;76;SEINE MARITIME;3;cast.d;76290;Mr Carpentier;MANNEVILLETTE
138644;27;ORGE D'HIVER;2018;21;COTE D'OR;30;Diane CHAVASSIEUX;21800;QUETIGNY;QUETIGNY
138645;27;ORGE D'HIVER;2018;51;MARNE;30;A. Decarrier;51600;LA CHEPPE;LA CHEPPE
138664;27;ORGE D'HIVER;2018;17;CHARENTE MARITIME;72;DESCHAMPS Thibaud;17700;Curé Cerisier;SAINT-GEORGES-DU-BOIS
138666;27;ORGE D'HIVER;2018;56;MORBIHAN;36;E.MASSON/E.QUEMENER;56500;Bignan - J. Robin;BIGNAN
138667;27;ORGE D'HIVER;2018;51;MARNE;36;A. Decarrier;51600;LA CHEPPE;LA CHEPPE
138668;27;ORGE D'HIVER;2018;21;COTE D'OR;40;Diane CHAVASSIEUX;21800;QUETIGNY;QUETIGNY
138671;40;BLE DUR;2018;11;AUDE;27;SABLAYROLLES;11400;PEYRENS;PEYRENS
138672;40;BLE DUR;2018;11;AUDE;35;SABLAYROLLES;11400;PEYRENS;PEYRENS
138678;17;BLE TENDRE;2018;14;CALVADOS;27;VERGER;14980;Station Experimentale;ROTS
138687;17;BLE TENDRE;2018;18;CHER;27;E. BARANGER;18400;Rubisko;SAINT-CAPRAIS
138688;17;BLE TENDRE;2018;69;RHONE;30;Yves POUSSET;69330;PUSIGNAN;PUSIGNAN
138690;17;BLE TENDRE;2018;18;CHER;27;E. BARANGER;18400;LG Absalon;SAINT-CAPRAIS
138693;17;BLE TENDRE;2018;41;LOIR ET CHER;18;Agnès TREGUIER;41290;VIEVY LE RAYE;VIEVY-LE-RAYE
138695;17;BLE TENDRE;2018;51;MARNE;18;A. Decarrier;51000;CHALONS-EN-CHAMPAGNE;CHALONS-EN-CHAMPAGNE
138696;17;BLE TENDRE;2018;2;AISNE;18;G. COULEAUD;2590;;AUBIGNY-AUX-KAISNES
138751;47;MAIS GRAIN;2018;41;LOIR ET CHER;603;;41240;phenofield;OUZOUER-LE-MARCHE
138752;17;BLE TENDRE;2018;28;EURE ET LOIR;44;R.DUCERF;28310;GOUILLONS;GOUILLONS
138758;17;BLE TENDRE;2018;91;ESSONNE;44;R.DUCERF;91720;BOIGNEVILLE STATION;BOIGNEVILLE
138772;17;BLE TENDRE;2018;45;LOIRET;75;JY.MAUFRAS / A.LECLERE;45300;MANCHECOURT;MANCHECOURT
138773;17;BLE TENDRE;2018;2;AISNE;75;T DENIS;2590;AUBIGNY-AUX-KAISNES;AUBIGNY-AUX-KAISNES
138774;17;BLE TENDRE;2018;27;EURE;75;cast;27110;VITOT;VITOT
138775;17;BLE TENDRE;2018;45;LOIRET;45;JY.MAUFRAS / A.LECLERE;45300;MANCHECOURT;MANCHECOURT
138776;17;BLE TENDRE;2018;21;COTE D'OR;44;CHAVASSIEUX D;21640;Gilly les citeaux;GILLY-LES-CITEAUX
138777;17;BLE TENDRE;2018;2;AISNE;45;J.Y. MAUFRAS;2590;;AUBIGNY-AUX-KAISNES
138778;17;BLE TENDRE;2018;81;TARN;45;Régis HELIAS;81600;MONTANS;MONTANS
138779;17;BLE TENDRE;2018;51;MARNE;45;A. Decarrier;51600;;LA CHEPPE
138780;17;BLE TENDRE;2018;24;DORDOGNE;42;DUCELLIER;24100;BERGERAC;BERGERAC
138781;17;BLE TENDRE;2018;2;AISNE;42;T DENIS;2590;AUBIGNY-AUX-KAISNES;AUBIGNY-AUX-KAISNES
138784;17;BLE TENDRE;2018;26;DROME;74;Yves Pousset;26800;Les dames;ETOILE-SUR-RHONE
138785;17;BLE TENDRE;2018;30;GARD;104;P.BRAUN;30300;FOURQUES;FOURQUES
138787;17;BLE TENDRE;2018;11;AUDE;75;SABLAYROLLES;11400;PEYRENS;PEYRENS
138789;17;BLE TENDRE;2018;24;DORDOGNE;90;DUCELLIER;24100;BERGERAC;BERGERAC
138790;17;BLE TENDRE;2018;56;MORBIHAN;90;E.MASSON/E.QUEMENER;56500;Bignan - J. Robin;BIGNAN
138791;17;BLE TENDRE;2018;27;EURE;90;Cast;27110;VITOT;VITOT
138792;17;BLE TENDRE;2018;41;LOIR ET CHER;90;Agnès Tréguier;41000;;(Commune du Loir et Cher)
138796;27;ORGE D'HIVER;2018;18;CHER;90;E.Baranger;18570;Le Chaumoy OH;LE SUBDRAY
138797;27;ORGE D'HIVER;2018;27;EURE;90;CAST Delphine;27370;VRAIVILLE;VRAIVILLE
138798;27;ORGE D'HIVER;2018;51;MARNE;75;A. Decarrier;51600;LA CHEPPE;LA CHEPPE
138799;27;ORGE D'HIVER;2018;81;TARN;90;Régis HELIAS;81600;GAILLAC;GAILLAC
138800;27;ORGE D'HIVER;2018;21;COTE D'OR;90;Diane CHAVASSIEUX;21800;QUETIGNY;QUETIGNY
138801;17;BLE TENDRE;2018;91;ESSONNE;60;C.MAUMENE;91720;BOIGNEVILLE;BOIGNEVILLE
138802;17;BLE TENDRE;2018;24;DORDOGNE;59;DUCELLIER;24100;BERGERAC;BERGERAC
138803;17;BLE TENDRE;2018;68;HAUT RHIN;64;Lasserre Didier;68000;INRA;COLMAR
138804;17;BLE TENDRE;2018;14;CALVADOS;59;VERGER;14980;Station Experimentale;ROTS
138805;17;BLE TENDRE;2018;91;ESSONNE;60;C.MAUMENE / A.LECLERE;91720;BOIGNEVILLE;BOIGNEVILLE
138806;17;BLE TENDRE;2018;56;MORBIHAN;60;QUEMENER / MASSON;56500;Bignan - J. Robin;BIGNAN
138809;17;BLE TENDRE;2018;44;LOIRE ATLANTIQUE;48;AM Bodilis;44370;Station de LA JAILLIERE;LA CHAPELLE-SAINT-SAUVEUR
138810;17;BLE TENDRE;2018;68;HAUT RHIN;38;Lasserre Didier;68780;BRETTEN;BRETTEN
138811;40;BLE DUR;2018;91;ESSONNE;60;C.MAUMENE / JY.MAUFRAS / A.LECLERE;91720;BOIGNEVILLE;BOIGNEVILLE
138812;40;BLE DUR;2018;31;HAUTE GARONNE;60;SABLAYROLLES;31450;En Crambade;MONTESQUIEU-LAURAGAIS
138814;17;BLE TENDRE;2018;14;CALVADOS;30;VERGER;14980;Station Experimentale;ROTS
138815;17;BLE TENDRE;2018;91;ESSONNE;60;C. MAUMENE / A.LECLERE;91720;BOIGNEVILLE;BOIGNEVILLE
138822;28;ORGE DE PRINTEMPS;2018;55;MEUSE;9;P PIERSON;55160;;SAINT-HILAIRE-EN-WOEVRE
138832;17;BLE TENDRE;2018;91;ESSONNE;69;Porrez/Brelot;91720;Mezieres;BUNO-BONNEVAUX
140078;17;BLE TENDRE;2018;51;MARNE;16;A.DECARRIER;51400;CUPERLY;CUPERLY
140079;17;BLE TENDRE;2018;10;AUBE;16;A.DECARRIER;10240;RAMERUPT;RAMERUPT
140080;17;BLE TENDRE;2018;51;MARNE;24;A.DECARRIER;51150;JUVIGNY;JUVIGNY
140084;96;TOUTES ESPECES;2018;51;MARNE;20;Ph.HAUPRICH;51460;AREP;POIX
140085;96;TOUTES ESPECES;2018;51;MARNE;20;Ph.HAUPRICH;51460;AREP;POIX
140093;27;ORGE D'HIVER;2018;91;ESSONNE;73;Isabelle Chaillet;91190;;VILLIERS-LE-BACLE
140094;19;TRITICALE;2018;91;ESSONNE;12;GARCIA Cécile;91190;VILLIERS LE BACLE;VILLIERS-LE-BACLE
140095;19;TRITICALE;2018;91;ESSONNE;12;GARCIA Cécile;91190;VILLIERS LE BACLE;VILLIERS-LE-BACLE
140096;27;ORGE D'HIVER;2018;91;ESSONNE;37;GARCIA Cécile;91190;VILLIERS LE BACLE;VILLIERS-LE-BACLE
140097;27;ORGE D'HIVER;2018;26;DROME;47;N.Robin/Y.Pousset;26800;;ETOILE-SUR-RHONE
140099;40;BLE DUR;2018;34;HERAULT;57;P.BRAUN;34730;PRADES;PRADES-LE-LEZ
140101;17;BLE TENDRE;2018;21;COTE D'OR;4;CHAVASSIEUX D;21121;Hauteville;HAUTEVILLE-LES-DIJON
140104;27;ORGE D'HIVER;2018;27;EURE;30;CAST Delphine;27370;VRAIVILLE;VRAIVILLE
140105;27;ORGE D'HIVER;2018;44;LOIRE ATLANTIQUE;16;HL-AMB;44370;Station de LA JAILLIERE;LA CHAPELLE-SAINT-SAUVEUR
140107;17;BLE TENDRE;2018;41;LOIR ET CHER;84;BONNEFOY;41240;Menainville;OUZOUER-LE-MARCHE
140114;17;BLE TENDRE;2018;51;MARNE;63;A. Decarrier;51460;L EPINE;L'EPINE
140115;17;BLE TENDRE;2018;55;MEUSE;52;P PIERSON;55160;FEPL Treisse 1B;SAINT-HILAIRE-EN-WOEVRE
140116;17;BLE TENDRE;2018;21;COTE D'OR;60;Diane CHAVASSIEUX;21270;;MARANDEUIL
140117;17;BLE TENDRE;2018;52;HAUTE MARNE;63;A. Decarrier;52000;CRENAY;CRENAY
143031;17;BLE TENDRE;2018;2;AISNE;51;T Denis;2590;;AUBIGNY-AUX-KAISNES
143032;17;BLE TENDRE;2018;14;CALVADOS;222;VERGER;14740;COOP CREULLY;SAINT-MANVIEU-NORREY
143036;17;BLE TENDRE;2018;60;OISE;45;Lise GAUTELLIER-VIZIOZ;60640;;QUESMY
143038;27;ORGE D'HIVER;2018;17;CHARENTE MARITIME;24;Céline Drillaud;17700;Magneraud;SAINT-PIERRE-D'AMILLY
143039;27;ORGE D'HIVER;2018;17;CHARENTE MARITIME;12;Céline Drillaud;17700;Magneraud;SAINT-PIERRE-D'AMILLY
143040;27;ORGE D'HIVER;2018;81;TARN;16;HELIAS Régis;81600;GAILLAC;GAILLAC
143041;27;ORGE D'HIVER;2018;81;TARN;16;HELIAS Régis;81600;GAILLAC;GAILLAC
143042;17;BLE TENDRE;2018;17;CHARENTE MARITIME;16;DRILLAUD Céline;17700;Curé Cerisier;SAINT-GEORGES-DU-BOIS
143043;40;BLE DUR;2018;17;CHARENTE MARITIME;8;Moynier JL;17700;Curé Cerisier;SAINT-GEORGES-DU-BOIS
143044;27;ORGE D'HIVER;2018;44;LOIRE ATLANTIQUE;15;AM Bodilis;44370;Station de LA JAILLIERE;LA CHAPELLE-SAINT-SAUVEUR
143045;27;ORGE D'HIVER;2018;44;LOIRE ATLANTIQUE;15;AM Bodilis;44370;Station de LA JAILLIERE;LA CHAPELLE-SAINT-SAUVEUR
143046;27;ORGE D'HIVER;2018;44;LOIRE ATLANTIQUE;15;AM Bodilis;44370;Station de LA JAILLIERE;LA CHAPELLE-SAINT-SAUVEUR
143047;17;BLE TENDRE;2018;47;LOT ET GARONNE;28;DUCELLIER;47340;SAINT ANTOINE DE FICALBA;SAINT-ANTOINE-DE-FICALBA
143053;17;BLE TENDRE;2018;55;MEUSE;6;J-C Deswartes;55160;Bonchamps 2B;SAINT-HILAIRE-EN-WOEVRE
143056;17;BLE TENDRE;2018;91;ESSONNE;12;Brelot / Porrez;91410;;RICHARVILLE
143060;17;BLE TENDRE;2018;91;ESSONNE;75;P. DU CHEYRON;91190;Semis 2;VILLIERS-LE-BACLE
143061;27;ORGE D'HIVER;2018;51;MARNE;4;A.DECARRIER;51460;COURTISOLS;COURTISOLS
143063;17;BLE TENDRE;2018;56;MORBIHAN;20;E.MASSON/E.QUEMENER;56500;La metairie;BIGNAN
143064;17;BLE TENDRE;2018;56;MORBIHAN;8;E.MASSON/E.QUEMENER;56500;La metairie;BIGNAN
143065;40;BLE DUR;2018;69;RHONE;36;Yves POUSSET;69330;PUSIGNAN;PUSIGNAN
